county_code,district_code,school_code,filler,test_year,subgroup_id,test_type,total_caaspp_enrollment,total_tested_at_entity_level,total_tested_at_subgroup_level,grade,test_id,caaspp_reported_enrollment,students_tested,percent_tested,mean_scale_score,percentage_standard_exceeded,percentage_standard_met,percentage_standard_met_and_above,percentage_standard_nearly_met,percentage_standard_not_met,students_with_scores,area_1_percentage_above_standard,area_1_percentage_at_or_near_standard,area_1_percentage_below_standard,area_2_percentage_above_standard,area_2_percentage_at_or_near_standard,area_2_percentage_below_standard,area_3_percentage_above_standard,area_3_percentage_at_or_near_standard,area_3_percentage_below_standard,area_4_percentage_above_standard,area_4_percentage_at_or_near_standard,area_4_percentage_below_standard,state_id
1,"","",,2015,205,B,134777,130909,915,8,1,16509,103,0.6,2511.9,3,24,27,30,43,103,11,39,50,11,53,36,5,59,36,9,53,38,01000000000000
1,"","",,2015,205,B,134777,130909,915,8,2,16509,110,0.7,2482.2,5,9,15,28,57,110,8,26,65,6,39,55,4,53,44,0,0,0,01000000000000
1,"","",,2015,205,B,134777,130909,915,11,2,15793,98,0.6,2503.4,2,8,10,29,61,98,4,28,67,4,39,56,2,54,43,0,0,0,01000000000000
1,"","",,2015,205,B,134777,130909,915,11,1,15793,98,0.6,2540.4,6,32,38,32,31,98,11,53,34,14,49,34,9,59,30,9,63,24,01000000000000
1,"","",,2015,205,B,134777,130909,915,13,1,118342,779,0.7,"",3,20,23,31,46,779,6,40,53,9,46,44,5,60,34,9,55,36,01000000000000
1,"","",,2015,205,B,134777,130909,915,13,2,118342,785,0.7,"",3,12,15,33,51,785,8,29,63,5,41,54,4,51,44,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,3,2,17687,554,3.1,2412.9,12,27,39,28,33,553,21,39,40,20,45,35,18,54,28,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,3,1,17687,548,3.1,2398.0,14,22,36,27,36,547,16,41,43,13,49,38,13,63,24,15,53,32,01000000000000
1,"","",,2015,206,B,134777,130909,4131,4,1,17437,545,3.1,2428.5,13,19,32,24,44,545,15,40,44,13,47,40,10,63,26,12,47,35,01000000000000
1,"","",,2015,206,B,134777,130909,4131,4,2,17437,549,3.1,2441.6,9,20,29,38,33,548,15,33,52,12,45,43,14,43,44,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,5,2,17365,587,3.4,2474.2,12,21,32,26,42,587,18,30,52,14,39,48,13,48,40,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,5,1,17365,574,3.3,2474.8,16,25,40,22,37,573,18,40,42,21,41,38,11,60,28,25,51,23,01000000000000
1,"","",,2015,206,B,134777,130909,4131,6,2,17089,502,2.9,2497.2,11,19,30,33,37,502,16,36,48,11,51,38,12,55,33,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,6,1,17089,504,2.9,2500.2,9,27,37,33,31,504,14,47,39,17,43,39,12,67,20,17,62,21,01000000000000
1,"","",,2015,206,B,134777,130909,4131,7,1,16462,514,3.1,2521.4,9,29,38,27,35,512,16,42,42,19,46,34,11,66,23,17,54,29,01000000000000
1,"","",,2015,206,B,134777,130909,4131,7,2,16462,514,3.1,2511.0,11,18,29,33,38,513,15,40,45,11,51,37,12,66,21,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,8,2,16509,470,2.8,2513.0,10,17,28,26,46,470,15,34,51,14,51,36,12,49,39,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,8,1,16509,453,2.7,2539.6,8,33,41,31,28,453,18,45,36,17,53,29,10,62,27,17,57,26,01000000000000
1,"","",,2015,206,B,134777,130909,4131,11,1,15793,428,2.7,2568.3,17,29,46,25,28,425,26,49,24,24,44,30,15,57,26,26,50,22,01000000000000
1,"","",,2015,206,B,134777,130909,4131,11,2,15793,415,2.6,2530.2,8,13,20,25,55,415,11,32,56,12,46,41,10,53,36,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,13,2,118342,3591,3.0,"",10,20,30,30,40,3588,16,35,49,14,47,40,13,52,35,0,0,0,01000000000000
1,"","",,2015,206,B,134777,130909,4131,13,1,118342,3566,3.0,"",13,26,38,27,35,3559,17,43,39,17,46,36,12,63,25,18,53,27,01000000000000
1,"","",,2015,207,B,134777,130909,1491,3,1,17687,225,1.3,2380.2,11,17,28,30,42,224,14,38,46,12,42,45,9,61,29,10,47,42,01000000000000
1,"","",,2015,207,B,134777,130909,1491,3,2,17687,226,1.3,2397.1,12,23,34,24,41,225,20,29,51,15,44,40,16,48,36,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,4,1,17437,193,1.1,2423.0,10,19,29,21,49,192,11,42,47,12,44,44,9,64,27,13,46,37,01000000000000
1,"","",,2015,207,B,134777,130909,1491,4,2,17437,193,1.1,2437.2,10,18,28,34,38,193,18,28,53,14,41,45,12,41,47,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,5,1,17365,202,1.2,2464.1,13,21,34,22,44,202,17,34,49,16,38,46,13,60,26,19,54,27,01000000000000
1,"","",,2015,207,B,134777,130909,1491,5,2,17365,204,1.2,2466.0,12,14,26,25,49,204,18,24,58,9,40,51,10,47,43,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,6,2,17089,203,1.2,2472.3,6,13,19,36,45,203,10,28,62,10,44,46,6,45,49,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,6,1,17089,204,1.2,2484.0,7,24,31,31,38,204,12,43,44,11,47,40,8,66,25,13,60,25,01000000000000
1,"","",,2015,207,B,134777,130909,1491,7,1,16462,182,1.1,2516.6,7,31,38,26,36,182,14,46,41,18,48,34,12,64,24,15,55,30,01000000000000
1,"","",,2015,207,B,134777,130909,1491,7,2,16462,190,1.2,2488.6,9,16,25,31,44,190,15,29,55,11,49,41,9,64,26,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,8,2,16509,201,1.2,2503.8,12,12,24,21,54,201,17,26,57,12,50,38,9,53,37,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,8,1,16509,198,1.2,2528.1,8,27,34,29,37,198,15,42,42,15,42,42,11,57,32,14,53,32,01000000000000
1,"","",,2015,207,B,134777,130909,1491,11,1,15793,116,0.7,2559.6,12,33,45,25,28,114,22,52,25,17,46,33,15,59,24,24,50,24,01000000000000
1,"","",,2015,207,B,134777,130909,1491,11,2,15793,112,0.7,2514.0,1,13,13,28,58,111,8,30,62,4,45,50,2,59,39,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,13,2,118342,1329,1.1,"",9,16,25,29,46,1327,16,28,56,11,45,44,10,50,40,0,0,0,01000000000000
1,"","",,2015,207,B,134777,130909,1491,13,1,118342,1320,1.1,"",10,24,33,27,40,1316,15,42,43,14,43,41,11,62,27,15,52,32,01000000000000
1,"","",,2015,220,B,134777,130909,4252,3,2,17687,461,2.6,2409.2,11,25,36,29,35,461,21,36,42,16,48,35,16,57,27,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,3,1,17687,451,2.5,2403.3,16,21,37,30,33,450,18,44,38,13,54,33,12,67,21,14,53,33,01000000000000
1,"","",,2015,220,B,134777,130909,4252,4,1,17437,402,2.3,2437.8,16,22,38,20,43,402,17,42,40,16,47,37,10,64,25,12,50,32,01000000000000
1,"","",,2015,220,B,134777,130909,4252,4,2,17437,405,2.3,2446.5,9,23,32,36,32,404,15,38,47,12,49,39,14,40,46,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,5,2,17365,499,2.9,2472.8,12,15,27,30,43,499,16,29,54,13,36,51,12,46,42,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,5,1,17365,501,2.9,2479.0,15,28,43,24,34,501,16,42,41,19,46,35,13,58,29,26,52,22,01000000000000
1,"","",,2015,220,B,134777,130909,4252,6,1,17089,507,3.0,2498.2,11,25,37,30,33,506,13,43,43,16,45,38,13,63,23,18,58,24,01000000000000
1,"","",,2015,220,B,134777,130909,4252,6,2,17089,512,3.0,2483.2,8,17,25,32,43,512,13,32,55,9,42,49,10,47,42,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,7,2,16462,505,3.1,2502.2,9,15,24,34,42,505,14,35,50,11,52,36,13,64,23,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,7,1,16462,503,3.1,2520.8,7,32,39,28,33,503,14,46,40,20,48,31,8,67,24,17,57,26,01000000000000
1,"","",,2015,220,B,134777,130909,4252,8,1,16509,540,3.3,2541.0,6,35,41,31,28,540,15,48,37,17,52,29,10,69,21,16,56,27,01000000000000
1,"","",,2015,220,B,134777,130909,4252,8,2,16509,551,3.3,2512.9,9,18,26,28,46,550,15,33,52,11,56,33,10,51,39,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,11,2,15793,600,3.8,2514.6,5,12,17,24,59,599,11,28,61,5,47,47,5,53,41,0,0,0,01000000000000
1,"","",,2015,220,B,134777,130909,4252,11,1,15793,601,3.8,2560.3,15,28,43,27,28,592,25,46,28,22,44,31,14,58,26,21,54,22,01000000000000
1,"","",,2015,220,B,134777,130909,4252,13,1,118342,3505,3.0,"",12,28,40,27,32,3494,17,45,38,18,48,33,12,64,24,18,54,26,01000000000000
1,"","",,2015,220,B,134777,130909,4252,13,2,118342,3533,3.0,"",9,17,26,30,44,3530,15,33,52,11,47,42,11,52,37,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,3,2,17687,20,0.1,2442.4,20,25,45,35,20,20,30,55,15,25,50,25,30,50,20,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,3,1,17687,20,0.1,2437.1,30,25,55,30,15,20,20,65,15,25,40,35,20,65,15,30,55,15,01000000000000
1,"","",,2015,221,B,134777,130909,179,4,1,17437,32,0.2,2479.0,25,34,59,13,28,32,28,50,22,19,56,25,16,72,13,25,59,16,01000000000000
1,"","",,2015,221,B,134777,130909,179,4,2,17437,32,0.2,2486.2,19,28,47,38,16,32,25,47,28,28,47,25,34,44,22,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,5,2,17365,23,0.1,2505.2,30,9,39,22,39,23,30,26,43,26,30,43,17,39,43,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,5,1,17365,22,0.1,2525.9,36,23,59,14,27,22,36,32,32,36,41,23,32,41,27,23,73,5,01000000000000
1,"","",,2015,221,B,134777,130909,179,6,1,17089,16,0.1,2552.4,25,31,56,31,13,16,19,50,31,50,31,19,25,63,13,38,50,13,01000000000000
1,"","",,2015,221,B,134777,130909,179,6,2,17089,16,0.1,2538.4,19,31,50,31,19,16,25,50,25,13,63,25,31,50,19,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,7,1,16462,23,0.1,2570.5,13,43,57,35,9,23,13,70,17,39,48,13,17,74,9,22,70,9,01000000000000
1,"","",,2015,221,B,134777,130909,179,7,2,16462,23,0.1,2563.6,13,30,43,39,17,23,22,52,26,13,74,13,17,70,13,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,8,2,16509,17,0.1,2535.5,12,24,35,29,35,17,18,41,41,6,59,35,12,53,35,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,8,1,16509,18,0.1,2525.4,0,28,28,50,22,18,11,67,22,0,72,28,6,78,17,11,61,28,01000000000000
1,"","",,2015,221,B,134777,130909,179,11,1,15793,22,0.1,2612.0,41,14,55,27,18,22,36,41,18,45,27,23,27,50,18,55,23,18,01000000000000
1,"","",,2015,221,B,134777,130909,179,11,2,15793,21,0.1,2597.8,14,38,52,14,33,21,29,38,33,24,48,29,24,62,14,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,13,2,118342,152,0.1,"",18,26,45,30,25,152,26,44,30,20,52,28,24,52,24,0,0,0,01000000000000
1,"","",,2015,221,B,134777,130909,179,13,1,118342,153,0.1,"",25,29,54,27,20,153,24,53,22,30,46,24,20,63,16,29,56,14,01000000000000
1,"","",,2015,222,B,134777,130909,22303,3,2,17687,3088,17.5,2511.1,58,28,86,9,4,3087,73,21,6,63,31,6,63,32,4,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,3,1,17687,3043,17.2,2491.6,54,25,79,14,7,3043,50,40,10,52,39,8,41,55,4,49,43,8,01000000000000
1,"","",,2015,222,B,134777,130909,22303,4,1,17437,3048,17.5,2539.9,58,23,81,11,8,3048,51,40,9,54,38,7,43,52,5,47,42,7,01000000000000
1,"","",,2015,222,B,134777,130909,22303,4,2,17437,3066,17.6,2556.9,59,26,85,12,3,3066,72,21,7,59,34,6,63,30,7,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,5,2,17365,3046,17.5,2598.2,65,18,83,12,5,3046,72,20,8,61,31,8,58,35,7,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,5,1,17365,3009,17.3,2584.2,57,28,86,8,7,3009,53,38,9,64,28,7,43,51,5,65,32,4,01000000000000
1,"","",,2015,222,B,134777,130909,22303,6,1,17089,2897,17.0,2609.2,51,34,85,11,4,2897,49,42,9,63,31,6,35,61,3,59,37,4,01000000000000
1,"","",,2015,222,B,134777,130909,22303,6,2,17089,2921,17.1,2630.2,64,19,83,13,4,2921,70,22,8,59,35,6,61,33,6,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,7,2,16462,2734,16.6,2660.3,65,21,86,10,4,2733,75,19,7,67,28,5,65,32,3,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,7,1,16462,2694,16.4,2636.9,51,36,87,8,5,2692,54,38,8,69,26,5,34,61,5,62,34,4,01000000000000
1,"","",,2015,222,B,134777,130909,22303,8,1,16509,2543,15.4,2655.7,48,40,88,9,3,2543,59,35,6,64,31,4,36,60,4,58,39,3,01000000000000
1,"","",,2015,222,B,134777,130909,22303,8,2,16509,2581,15.6,2691.4,71,14,85,10,5,2581,75,17,7,68,27,5,67,28,5,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,11,2,15793,2270,14.4,2718.6,57,22,79,13,8,2269,69,21,10,57,33,9,60,34,5,0,0,0,01000000000000
1,"","",,2015,222,B,134777,130909,22303,11,1,15793,2287,14.5,2688.1,61,25,86,9,5,2286,64,30,5,71,23,5,41,53,6,62,33,4,01000000000000
1,"","",,2015,222,B,134777,130909,22303,13,1,118342,19521,16.5,"",54,30,84,10,5,19518,54,38,8,62,31,6,39,56,5,57,37,5,01000000000000
1,"","",,2015,222,B,134777,130909,22303,13,2,118342,19706,16.7,"",63,21,84,11,5,19703,72,20,7,62,31,6,62,32,5,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,3,2,17687,741,4.2,2453.6,24,39,63,25,13,741,40,40,19,35,49,16,33,54,13,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,3,1,17687,743,4.2,2444.8,29,31,60,23,17,743,26,52,21,31,50,19,23,67,10,28,56,15,01000000000000
1,"","",,2015,223,B,134777,130909,6482,4,1,17437,799,4.6,2490.2,33,27,60,22,18,799,28,50,21,34,50,17,23,65,12,28,53,16,01000000000000
1,"","",,2015,223,B,134777,130909,6482,4,2,17437,797,4.6,2491.7,22,35,56,31,13,797,36,37,26,27,51,21,30,48,22,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,5,2,17365,778,4.5,2530.3,29,23,52,31,17,778,36,37,27,28,49,23,29,49,22,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,5,1,17365,776,4.5,2535.8,31,37,68,18,14,776,31,49,20,42,43,15,23,64,12,43,49,7,01000000000000
1,"","",,2015,223,B,134777,130909,6482,6,1,17089,785,4.6,2555.1,23,40,63,26,11,785,23,55,21,35,51,13,16,74,9,35,56,8,01000000000000
1,"","",,2015,223,B,134777,130909,6482,6,2,17089,786,4.6,2552.7,26,28,54,30,16,786,33,42,25,25,58,18,27,55,18,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,7,2,16462,801,4.9,2571.6,23,31,54,32,14,801,34,45,20,26,55,19,28,63,9,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,7,1,16462,793,4.8,2579.6,20,48,67,21,12,793,28,52,20,43,46,10,17,69,13,35,53,11,01000000000000
1,"","",,2015,223,B,134777,130909,6482,8,1,16509,795,4.8,2596.9,18,50,68,24,8,794,30,56,14,36,52,11,18,73,10,35,56,9,01000000000000
1,"","",,2015,223,B,134777,130909,6482,8,2,16509,803,4.9,2592.1,30,22,52,28,20,803,37,37,26,30,54,16,31,53,16,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,11,2,15793,812,5.1,2615.0,19,30,48,27,24,811,32,40,26,23,55,20,23,61,15,0,0,0,01000000000000
1,"","",,2015,223,B,134777,130909,6482,11,1,15793,813,5.1,2640.0,36,41,77,15,8,813,41,50,9,52,39,7,24,63,11,48,44,6,01000000000000
1,"","",,2015,223,B,134777,130909,6482,13,1,118342,5504,4.7,"",27,39,66,21,12,5503,30,52,18,39,47,13,21,68,11,36,53,10,01000000000000
1,"","",,2015,223,B,134777,130909,6482,13,2,118342,5518,4.7,"",25,30,54,29,17,5517,35,40,24,28,53,19,29,55,16,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,3,2,17687,1469,8.3,2420.6,14,30,44,28,28,1469,26,38,37,23,45,32,21,54,25,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,3,1,17687,1455,8.2,2411.3,19,23,42,27,31,1455,21,43,36,16,50,34,18,62,19,20,51,29,01000000000000
1,"","",,2015,224,B,134777,130909,11066,4,1,17437,1425,8.2,2454.9,20,24,43,23,34,1425,19,47,34,19,51,30,17,64,19,17,55,24,01000000000000
1,"","",,2015,224,B,134777,130909,11066,4,2,17437,1437,8.2,2459.8,11,27,38,37,25,1436,21,36,42,17,51,32,18,47,35,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,5,2,17365,1230,7.1,2491.0,16,17,33,33,34,1229,20,33,47,16,45,39,14,52,34,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,5,1,17365,1218,7.0,2498.4,19,31,50,24,26,1218,22,46,32,26,47,27,17,62,21,28,56,16,01000000000000
1,"","",,2015,224,B,134777,130909,11066,6,1,17089,1329,7.8,2516.1,13,31,44,29,26,1327,17,46,36,21,49,29,14,68,17,23,60,17,01000000000000
1,"","",,2015,224,B,134777,130909,11066,6,2,17089,1367,8.0,2506.7,14,20,34,33,33,1366,19,37,44,15,49,36,15,54,31,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,7,2,16462,1296,7.9,2524.5,13,22,35,32,33,1295,20,38,41,16,51,32,17,68,15,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,7,1,16462,1271,7.7,2543.0,11,37,48,26,26,1271,17,50,32,26,50,23,13,64,22,23,55,21,01000000000000
1,"","",,2015,224,B,134777,130909,11066,8,1,16509,1189,7.2,2556.5,11,38,48,30,22,1189,22,49,29,21,54,24,12,65,22,21,59,19,01000000000000
1,"","",,2015,224,B,134777,130909,11066,8,2,16509,1224,7.4,2531.4,14,18,32,28,40,1222,20,34,46,15,56,29,14,53,33,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,11,2,15793,1387,8.8,2545.6,8,18,26,26,48,1383,15,34,49,11,49,38,12,56,31,0,0,0,01000000000000
1,"","",,2015,224,B,134777,130909,11066,11,1,15793,1370,8.7,2588.2,22,33,55,24,21,1361,31,48,19,32,42,24,17,62,19,29,53,16,01000000000000
1,"","",,2015,224,B,134777,130909,11066,13,1,118342,9257,7.8,"",17,31,47,26,27,9246,21,47,31,23,49,27,16,64,20,23,55,20,01000000000000
1,"","",,2015,224,B,134777,130909,11066,13,2,118342,9410,8.0,"",13,22,35,31,34,9400,20,36,44,16,49,34,16,55,29,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,3,1,17687,55,0.3,2401.8,11,24,35,33,33,55,9,47,44,13,60,27,9,71,20,13,55,33,01000000000000
1,"","",,2015,225,B,134777,130909,566,3,2,17687,56,0.3,2412.3,7,29,36,36,29,56,23,39,38,13,46,41,13,55,32,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,4,2,17437,74,0.4,2455.8,9,23,32,39,28,74,22,31,47,16,45,39,19,41,41,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,4,1,17437,74,0.4,2457.9,23,19,42,26,32,74,19,46,35,19,54,27,18,68,15,24,51,22,01000000000000
1,"","",,2015,225,B,134777,130909,566,5,1,17365,58,0.3,2474.8,9,29,38,29,33,58,12,38,50,21,48,31,9,57,34,33,40,28,01000000000000
1,"","",,2015,225,B,134777,130909,566,5,2,17365,59,0.3,2470.6,14,3,17,37,46,59,17,19,64,12,31,58,7,47,46,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,6,2,17089,57,0.3,2513.1,18,12,30,40,30,57,21,32,47,16,51,33,18,49,33,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,6,1,17089,60,0.4,2505.2,12,28,40,22,38,60,13,50,35,18,43,37,8,75,15,22,50,27,01000000000000
1,"","",,2015,225,B,134777,130909,566,7,2,16462,68,0.4,2507.8,10,21,31,31,38,68,21,29,50,13,51,35,13,68,19,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,7,1,16462,67,0.4,2526.6,7,34,42,27,31,67,13,46,40,28,52,19,9,57,34,16,57,27,01000000000000
1,"","",,2015,225,B,134777,130909,566,8,2,16509,73,0.4,2531.1,14,16,30,27,42,73,16,34,49,16,52,32,11,55,34,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,8,1,16509,69,0.4,2545.3,10,29,39,38,23,69,17,43,39,22,55,23,17,52,30,20,61,19,01000000000000
1,"","",,2015,225,B,134777,130909,566,11,1,15793,79,0.5,2579.1,19,32,51,32,18,79,28,48,23,28,47,23,16,62,19,27,53,18,01000000000000
1,"","",,2015,225,B,134777,130909,566,11,2,15793,77,0.5,2560.4,8,22,30,29,42,77,18,35,45,13,56,30,10,60,29,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,13,2,118342,464,0.4,"",11,18,30,34,37,464,20,31,49,14,48,38,13,54,33,0,0,0,01000000000000
1,"","",,2015,225,B,134777,130909,566,13,1,118342,462,0.4,"",13,28,41,29,29,462,17,46,37,22,51,26,13,63,24,22,53,24,01000000000000
1,"","",,2015,226,B,134777,130909,22574,3,1,17687,2719,15.4,2468.2,42,28,70,19,10,2719,43,43,14,36,49,14,36,58,6,37,51,12,01000000000000
1,"","",,2015,226,B,134777,130909,22574,3,2,17687,2763,15.6,2474.2,36,37,73,18,9,2763,52,33,15,47,42,11,47,45,8,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,4,2,17437,2782,16.0,2514.3,32,37,69,24,7,2782,47,36,17,39,48,12,42,45,13,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,4,1,17437,2793,16.0,2514.1,45,27,72,16,12,2793,39,47,13,39,48,12,35,58,7,35,50,9,01000000000000
1,"","",,2015,226,B,134777,130909,22574,5,1,17365,2896,16.7,2555.5,41,36,76,14,10,2896,43,42,14,48,41,11,31,61,8,50,45,5,01000000000000
1,"","",,2015,226,B,134777,130909,22574,5,2,17365,2903,16.7,2552.7,40,25,65,23,11,2903,47,34,19,40,45,16,36,49,15,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,6,2,17089,2812,16.5,2570.3,35,28,63,24,13,2808,41,38,20,34,50,16,35,51,14,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,6,1,17089,2804,16.4,2573.4,32,41,73,18,9,2802,37,48,15,40,48,12,27,66,7,41,53,6,01000000000000
1,"","",,2015,226,B,134777,130909,22574,7,1,16462,2665,16.2,2600.8,30,46,75,16,8,2664,38,49,12,49,42,9,28,65,7,42,50,8,01000000000000
1,"","",,2015,226,B,134777,130909,22574,7,2,16462,2686,16.3,2593.4,36,28,64,23,12,2684,45,36,18,40,47,13,38,54,7,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,8,2,16509,2744,16.6,2615.7,39,26,64,22,14,2744,45,36,19,41,47,11,38,49,13,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,8,1,16509,2735,16.6,2619.9,30,46,76,16,7,2735,46,44,10,46,44,9,27,66,6,42,50,8,01000000000000
1,"","",,2015,226,B,134777,130909,22574,11,1,15793,2671,16.9,2658.4,47,32,79,13,8,2664,56,36,8,56,33,10,34,56,9,51,40,8,01000000000000
1,"","",,2015,226,B,134777,130909,22574,11,2,15793,2643,16.7,2638.4,27,29,56,23,21,2640,41,34,25,30,52,17,33,53,14,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,13,2,118342,19333,16.3,"",35,30,65,22,13,19324,46,35,19,39,47,14,38,49,12,0,0,0,01000000000000
1,"","",,2015,226,B,134777,130909,22574,13,1,118342,19283,16.3,"",38,37,75,16,9,19273,43,44,12,45,44,11,31,61,7,43,48,8,01000000000000
1,"","",,2015,227,B,134777,130909,3726,3,1,17687,560,3.2,2466.4,43,24,67,21,13,560,42,42,16,39,43,18,36,56,8,34,53,13,01000000000000
1,"","",,2015,227,B,134777,130909,3726,3,2,17687,569,3.2,2475.9,38,33,72,17,11,568,53,32,15,46,42,11,43,47,10,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,4,2,17437,567,3.3,2516.4,34,34,67,24,9,567,50,32,18,41,45,14,42,43,14,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,4,1,17437,568,3.3,2509.4,43,26,69,18,14,568,41,44,15,37,49,13,32,60,8,32,51,11,01000000000000
1,"","",,2015,227,B,134777,130909,3726,5,1,17365,591,3.4,2557.9,43,33,76,14,10,591,44,42,14,52,36,12,29,64,7,53,40,6,01000000000000
1,"","",,2015,227,B,134777,130909,3726,5,2,17365,598,3.4,2556.6,44,22,66,20,13,598,51,29,21,42,41,17,40,43,17,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,6,2,17089,503,2.9,2564.8,34,26,60,24,15,502,40,37,23,34,47,19,34,51,15,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,6,1,17089,496,2.9,2567.1,31,37,68,20,12,496,33,48,19,43,42,16,25,67,8,43,49,8,01000000000000
1,"","",,2015,227,B,134777,130909,3726,7,1,16462,418,2.5,2595.9,33,41,73,13,14,418,38,44,17,51,37,12,30,60,10,41,46,12,01000000000000
1,"","",,2015,227,B,134777,130909,3726,7,2,16462,426,2.6,2594.5,39,26,66,20,15,426,49,32,19,44,41,15,41,50,9,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,8,2,16509,426,2.6,2606.1,37,25,62,19,19,426,43,34,22,42,44,14,38,45,17,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,8,1,16509,417,2.5,2614.2,30,44,74,13,12,416,45,39,16,47,40,12,29,62,9,45,44,11,01000000000000
1,"","",,2015,227,B,134777,130909,3726,11,1,15793,259,1.6,2647.5,46,30,76,13,11,259,52,39,8,51,33,13,36,50,11,52,38,8,01000000000000
1,"","",,2015,227,B,134777,130909,3726,11,2,15793,258,1.6,2634.6,26,29,55,23,21,258,40,36,24,33,45,21,29,56,15,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,13,2,118342,3347,2.8,"",37,28,65,21,14,3345,47,33,20,41,43,15,39,47,14,0,0,0,01000000000000
1,"","",,2015,227,B,134777,130909,3726,13,1,118342,3309,2.8,"",39,33,71,16,12,3308,41,43,15,45,41,14,31,61,8,42,47,10,01000000000000
