county_code,district_code,school_code,filler,test_year,subgroup_id,test_type,total_caaspp_enrollment,total_tested_at_entity_level,total_tested_at_subgroup_level,grade,test_id,caaspp_reported_enrollment,students_tested,percent_tested,mean_scale_score,percentage_standard_exceeded,percentage_standard_met,percentage_standard_met_and_above,percentage_standard_nearly_met,percentage_standard_not_met,students_with_scores,area_1_percentage_above_standard,area_1_percentage_at_or_near_standard,area_1_percentage_below_standard,area_2_percentage_above_standard,area_2_percentage_at_or_near_standard,area_2_percentage_below_standard,area_3_percentage_above_standard,area_3_percentage_at_or_near_standard,area_3_percentage_below_standard,area_4_percentage_above_standard,area_4_percentage_at_or_near_standard,area_4_percentage_below_standard,state_id
"","","",,2015,75,B,3743493,3663369,24280,13,2,3269379,21013,0.6,"",7,15,21,29,49,20991,11,29,59,9,43,48,9,49,42,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,3,1,480079,40623,8.5,2460.2,40,25,65,20,16,40607,37,43,20,39,43,18,28,61,10,37,48,15,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,3,2,480079,41256,8.6,2478.4,41,32,72,17,11,41243,56,30,14,47,38,15,48,42,10,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,4,2,469688,41457,8.8,2522.1,40,29,69,22,9,41441,53,29,18,43,42,16,47,38,15,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,4,1,469688,40924,8.7,2509.7,44,24,68,16,16,40914,39,43,18,42,43,15,31,58,10,37,45,13,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,5,1,472972,42049,8.9,2550.8,42,31,72,14,14,42026,40,42,18,49,36,14,31,57,11,51,41,8,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,5,2,472972,42594,9.0,2555.2,44,21,65,21,14,42579,50,29,20,42,38,20,39,45,16,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,6,2,463721,42101,9.1,2590.4,45,23,68,20,12,42085,52,30,17,43,42,15,44,43,13,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,6,1,463721,41568,9.0,2576.6,36,36,72,17,10,41552,36,47,17,47,40,13,27,65,8,47,46,7,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,7,1,458861,40251,8.8,2601.5,35,39,74,15,11,40236,40,43,16,53,36,11,24,65,10,47,44,9,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,7,2,458861,40788,8.9,2615.8,47,24,71,18,11,40784,58,27,16,49,39,12,48,46,6,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,8,2,468128,41022,8.8,2639.2,50,20,70,17,13,41017,57,27,16,49,39,12,49,40,11,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,8,1,468128,40327,8.6,2619.5,33,41,74,17,9,40245,45,42,13,48,41,11,26,65,9,46,45,9,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,11,1,455953,38546,8.5,2657.0,48,30,78,13,9,38508,50,39,11,59,32,9,31,58,11,56,37,7,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,11,2,455953,38794,8.5,2672.3,40,27,67,18,16,38760,54,29,17,42,44,14,44,46,10,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,13,2,3269379,288012,8.8,"",44,25,69,19,12,287909,54,29,17,45,40,15,45,43,12,0,0,0,00000000000000
"","","",,2015,76,B,3743493,3663369,330765,13,1,3269379,284288,8.7,"",40,32,72,16,12,284088,41,43,16,48,39,13,29,61,10,46,44,10,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,3,2,480079,16146,3.4,2448.9,23,37,60,24,16,16140,39,40,22,32,48,21,33,52,15,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,3,1,480079,16075,3.3,2442.4,30,27,57,25,18,16072,29,47,24,30,50,20,20,68,12,29,54,17,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,4,1,469688,15961,3.4,2487.5,32,28,60,20,21,15955,29,49,22,32,50,18,21,65,13,28,51,16,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,4,2,469688,16028,3.4,2487.7,21,32,53,33,14,16026,34,39,28,25,52,23,29,49,23,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,5,2,472972,16050,3.4,2518.2,24,23,47,30,22,16039,31,37,32,25,46,29,23,52,25,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,5,1,472972,16003,3.4,2527.9,29,35,64,19,17,15999,29,48,23,38,44,17,21,65,14,41,49,10,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,6,1,463721,16314,3.5,2552.1,23,39,62,25,13,16303,24,52,23,35,49,16,19,71,10,35,55,9,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,6,2,463721,16398,3.5,2546.4,24,26,50,31,19,16394,32,39,29,23,54,23,25,55,20,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,7,2,458861,16260,3.5,2563.9,24,28,52,29,19,16253,34,38,27,27,53,20,26,63,10,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,7,1,458861,16159,3.5,2573.6,20,44,63,22,15,16144,27,51,22,40,45,14,16,69,14,34,53,12,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,8,1,468128,16356,3.5,2592.6,19,46,65,23,12,16344,32,50,18,34,53,13,17,71,12,33,55,12,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,8,2,468128,16520,3.5,2583.7,27,25,52,27,21,16509,35,38,27,27,55,18,27,55,18,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,11,2,455953,17118,3.8,2606.7,16,29,45,28,27,17098,28,41,30,21,56,22,22,60,18,0,0,0,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,11,1,455953,17191,3.8,2633.0,33,40,73,18,9,17158,39,50,11,48,41,10,23,65,12,46,46,7,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,13,1,3269379,114059,3.5,"",26,37,64,22,15,113975,30,50,20,37,47,15,20,68,12,35,52,12,00000000000000
"","","",,2015,77,B,3743493,3663369,133502,13,2,3269379,114520,3.5,"",23,29,51,29,20,114459,33,39,28,26,52,22,26,55,19,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,3,1,480079,253713,52.8,2378.5,9,17,25,29,46,253591,10,39,51,9,43,48,8,62,31,11,50,40,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,3,2,480079,255118,53.1,2393.0,6,22,28,30,42,255035,14,35,50,11,41,48,11,54,34,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,4,2,469688,246002,52.4,2429.5,5,17,22,38,40,245923,11,30,59,8,43,49,9,42,49,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,4,1,469688,245026,52.2,2418.7,9,17,27,23,50,244890,10,41,49,9,46,45,8,62,30,10,48,37,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,5,1,472972,240010,50.7,2460.2,8,24,32,24,43,239754,11,40,49,14,44,42,8,61,31,18,55,27,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,5,2,472972,240874,50.9,2452.4,6,11,17,30,53,240724,9,27,64,7,34,59,6,42,52,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,6,2,463721,237606,51.2,2473.8,6,14,20,33,47,237490,10,30,60,6,44,49,7,49,43,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,6,1,463721,236240,50.9,2485.8,6,24,30,33,36,236039,8,44,47,11,48,41,8,67,24,14,61,24,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,7,1,458861,234265,51.1,2503.8,5,26,31,29,40,234037,10,43,47,13,48,38,7,62,31,13,55,32,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,7,2,458861,235583,51.3,2484.9,6,15,20,31,48,235429,11,31,58,8,48,44,8,68,24,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,8,2,468128,234573,50.1,2499.1,7,13,20,28,52,234379,11,31,58,8,52,40,8,50,42,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,8,1,468128,232207,49.6,2526.3,5,28,33,34,33,231884,13,46,41,12,52,36,7,64,29,14,57,29,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,11,1,455953,214211,47.0,2565.6,13,33,46,29,25,213708,21,53,26,21,50,28,12,63,25,24,55,19,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,11,2,455953,214014,46.9,2525.2,4,14,18,26,56,213652,9,32,59,7,50,43,7,57,36,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,13,2,3269379,1663770,50.9,"",6,15,21,31,48,1662632,11,31,58,8,45,48,8,52,40,0,0,0,00000000000000
"","","",,2015,78,B,3743493,3663369,1916915,13,1,3269379,1655672,50.6,"",8,24,32,29,39,1653903,12,44,44,13,47,40,8,63,29,15,54,30,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,3,2,480079,2232,0.5,2408.8,10,26,36,31,34,2232,21,39,40,16,43,41,16,54,30,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,3,1,480079,2214,0.5,2395.3,12,21,33,30,37,2214,13,44,44,15,47,38,10,66,25,13,52,35,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,4,1,469688,2280,0.5,2435.4,13,20,33,26,41,2279,13,45,42,15,51,34,9,64,27,14,48,33,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,4,2,469688,2268,0.5,2443.0,7,20,27,41,33,2268,15,34,50,11,46,44,12,44,43,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,5,2,472972,2397,0.5,2467.1,9,14,23,32,45,2397,13,31,56,10,37,53,8,46,46,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,5,1,472972,2385,0.5,2473.1,12,26,38,25,37,2382,13,42,45,19,46,35,9,62,29,22,56,23,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,6,1,463721,2300,0.5,2502.8,9,29,38,33,29,2297,11,46,42,17,51,32,10,70,20,18,62,20,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,6,2,463721,2311,0.5,2495.8,10,17,27,35,38,2308,15,35,50,10,47,43,12,51,38,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,7,2,458861,2338,0.5,2507.9,9,19,28,33,38,2335,15,36,48,11,52,37,12,68,20,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,7,1,458861,2325,0.5,2521.1,7,31,37,31,32,2325,12,46,41,19,52,28,8,65,27,16,58,26,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,8,1,468128,2278,0.5,2539.2,7,31,38,33,29,2274,16,48,36,17,52,30,9,65,26,17,57,26,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,8,2,468128,2308,0.5,2518.7,11,16,26,29,44,2308,16,33,51,11,54,35,12,52,36,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,11,2,455953,2352,0.5,2540.9,7,14,21,29,49,2344,13,34,52,10,48,42,10,57,33,0,0,0,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,11,1,455953,2371,0.5,2573.0,16,33,48,28,23,2366,24,51,25,25,48,25,13,62,24,26,55,18,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,13,1,3269379,16153,0.5,"",11,27,38,29,33,16137,15,46,39,18,49,32,10,65,25,18,55,26,00000000000000
"","","",,2015,79,B,3743493,3663369,18860,13,2,3269379,16206,0.5,"",9,18,27,33,40,16192,15,35,50,11,47,42,12,53,35,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,3,1,480079,110529,23.0,2437.7,29,26,55,24,21,110453,30,44,26,27,48,24,24,63,13,27,52,20,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,3,2,480079,111082,23.1,2444.5,23,35,58,23,19,111003,37,37,25,32,46,22,31,51,17,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,4,2,469688,110920,23.6,2484.3,20,31,51,32,16,110850,32,37,30,26,50,23,28,47,25,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,4,1,469688,110967,23.6,2482.4,31,26,57,20,23,110885,30,46,24,28,50,21,24,63,13,25,52,18,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,5,1,472972,113106,23.9,2522.3,28,34,62,19,20,113054,31,45,24,35,44,21,23,63,14,37,50,12,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,5,2,472972,113259,23.9,2514.7,24,22,46,30,24,113187,30,35,35,25,46,29,22,51,26,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,6,2,463721,113726,24.5,2540.7,23,25,48,31,21,113670,30,39,32,23,52,25,25,53,22,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,6,1,463721,113316,24.4,2544.2,21,38,59,25,16,113238,25,51,24,30,49,21,20,69,11,31,58,11,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,7,1,458861,111671,24.3,2567.1,19,41,60,22,17,111589,28,49,22,35,46,19,19,67,13,30,54,15,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,7,2,458861,111862,24.4,2558.0,23,26,49,29,22,111800,32,38,30,27,52,21,26,62,12,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,8,2,468128,113122,24.2,2573.3,25,23,48,26,26,113053,31,37,32,27,53,20,25,52,23,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,8,1,468128,112494,24.0,2585.7,19,42,61,24,15,112393,33,47,20,32,50,18,19,67,14,29,55,15,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,11,1,455953,109635,24.0,2623.4,33,35,68,19,13,109404,42,44,13,41,43,15,24,61,14,41,47,11,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,11,2,455953,108997,23.9,2594.9,17,24,41,26,33,108800,27,36,37,22,53,25,21,56,23,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,13,2,3269379,782968,23.9,"",22,27,49,28,23,782363,31,37,31,26,50,24,25,53,21,0,0,0,00000000000000
"","","",,2015,80,B,3743493,3663369,912354,13,1,3269379,781718,23.9,"",26,35,60,22,18,781016,31,47,22,32,47,20,22,65,13,32,53,15,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,3,2,480079,73076,15.2,2377.4,4,17,20,28,51,73052,10,31,59,7,37,57,7,52,41,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,3,1,480079,72542,15.1,2358.4,5,12,17,27,57,72510,6,34,60,5,37,57,4,57,39,7,46,48,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,4,1,469688,73247,15.6,2398.3,5,13,18,22,60,73196,6,36,58,6,40,54,5,58,37,7,43,44,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,4,2,469688,73704,15.7,2414.6,3,12,15,36,49,73668,7,25,67,5,38,57,6,38,56,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,5,2,472972,74184,15.7,2437.0,4,9,12,26,61,74140,6,23,71,4,29,67,4,38,59,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,5,1,472972,73770,15.6,2440.0,5,19,23,24,53,73669,7,36,57,9,41,50,5,57,37,12,54,33,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,6,1,463721,74194,16.0,2467.1,3,19,22,32,45,74133,5,39,55,7,43,49,6,63,31,10,60,30,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,6,2,463721,74748,16.1,2455.0,4,11,14,30,56,74703,7,26,67,4,39,57,5,45,50,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,7,2,458861,74844,16.3,2466.8,4,11,15,29,56,74780,8,27,65,5,44,51,5,67,27,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,7,1,458861,74328,16.2,2484.9,3,20,23,28,49,74237,6,38,55,9,44,46,5,58,37,10,52,38,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,8,2,468128,75895,16.2,2482.8,5,11,16,26,59,75827,8,27,64,6,49,45,6,47,47,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,8,1,468128,74998,16.0,2509.5,3,23,26,34,40,74863,9,43,47,8,49,43,5,60,35,10,55,34,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,11,2,455953,70332,15.4,2511.9,3,11,14,24,62,70185,7,29,64,5,47,47,5,55,39,0,0,0,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,11,1,455953,70232,15.4,2547.5,10,29,39,30,31,70021,16,53,31,16,49,34,9,60,30,20,56,23,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,13,1,3269379,513311,15.7,"",5,19,24,28,48,512629,8,40,52,9,43,48,6,59,35,11,52,36,00000000000000
"","","",,2015,90,B,3743493,3663369,599293,13,2,3269379,516783,15.8,"",4,12,15,28,56,516355,8,27,65,5,40,54,6,49,46,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,3,1,480079,98248,20.5,2376.6,8,16,24,29,47,98207,9,39,51,9,43,48,7,62,31,10,50,40,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,3,2,480079,98819,20.6,2390.8,5,21,27,30,43,98797,14,35,51,10,41,49,10,54,36,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,4,2,469688,95387,20.3,2428.3,5,16,21,39,40,95354,10,30,60,7,43,50,8,42,49,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,4,1,469688,95112,20.3,2417.3,9,17,26,24,50,95064,9,42,49,9,46,45,7,63,30,9,48,37,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,5,1,472972,93207,19.7,2458.6,8,24,32,25,44,93119,10,41,49,13,44,43,8,62,31,17,56,27,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,5,2,472972,93589,19.8,2451.7,6,11,17,30,53,93538,9,27,64,7,34,59,6,42,52,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,6,2,463721,93105,20.1,2475.1,6,14,20,34,46,93068,10,30,59,6,45,49,7,49,43,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,6,1,463721,92584,20.0,2486.8,6,25,30,34,36,92503,8,45,47,11,48,40,8,68,24,14,62,24,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,7,2,458861,92352,20.1,2487.2,6,15,21,32,47,92298,11,32,57,8,49,43,8,68,23,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,7,1,458861,91906,20.0,2505.0,5,26,31,30,39,91811,10,44,46,14,48,38,7,63,30,13,55,31,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,8,1,468128,90025,19.2,2527.3,5,28,33,34,33,89876,13,47,40,12,52,36,7,65,28,14,57,29,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,8,2,468128,90876,19.4,2501.4,8,13,21,28,51,90799,12,31,57,9,52,39,8,50,41,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,11,2,455953,82044,18.0,2527.0,5,14,19,25,56,81906,10,31,59,7,50,43,8,56,36,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,11,1,455953,82243,18.0,2565.7,14,32,46,29,25,82052,21,53,26,21,49,28,11,63,25,24,55,20,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,13,2,3269379,646172,19.8,"",6,15,21,31,48,645760,11,31,58,8,45,47,8,52,40,0,0,0,00000000000000
"","","",,2015,91,B,3743493,3663369,743192,13,1,3269379,643325,19.7,"",8,24,31,29,39,642632,11,44,44,13,47,40,8,63,28,14,55,30,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,3,2,480079,98188,20.5,2411.1,10,28,38,30,32,98143,21,40,40,16,47,37,16,56,27,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,3,1,480079,97846,20.4,2401.0,14,22,36,30,34,97778,16,44,40,14,48,37,12,66,22,15,54,31,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,4,1,469688,95900,20.4,2443.2,15,23,38,24,38,95843,16,47,38,15,51,34,12,66,22,14,52,28,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,4,2,469688,95850,20.4,2448.9,8,23,31,40,29,95816,16,36,48,12,49,39,14,47,40,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,5,2,472972,95094,20.1,2474.5,10,16,26,33,41,95033,14,32,53,11,42,47,10,48,42,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,5,1,472972,94981,20.1,2483.9,13,30,43,24,32,94917,17,45,38,20,47,33,12,65,23,24,57,20,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,6,1,463721,92836,20.0,2509.0,9,32,41,32,26,92767,13,50,37,17,51,32,12,71,17,19,63,18,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,6,2,463721,93142,20.1,2499.3,10,19,29,36,35,93086,15,36,48,11,50,39,12,54,34,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,7,2,458861,92212,20.1,2514.0,10,20,30,34,36,92157,17,37,46,13,53,34,13,69,18,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,7,1,458861,91922,20.0,2530.9,8,35,43,28,28,91843,16,49,35,21,51,28,11,67,22,19,58,24,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,8,1,468128,91087,19.5,2552.0,9,36,45,32,23,90988,20,50,30,19,54,26,11,69,21,19,59,22,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,8,2,468128,91770,19.6,2528.2,12,18,30,30,40,91710,17,36,47,13,56,31,13,54,34,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,11,2,455953,86316,18.9,2552.3,7,19,26,28,46,86176,14,36,50,11,53,35,11,58,30,0,0,0,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,11,1,455953,86717,19.0,2592.0,20,37,57,25,18,86549,30,52,18,29,49,21,16,64,19,31,53,15,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,13,1,3269379,651289,19.9,"",13,30,43,28,29,650685,18,48,34,19,50,30,12,67,21,20,56,23,00000000000000
"","","",,2015,92,B,3743493,3663369,753195,13,2,3269379,652572,20.0,"",10,21,30,33,37,652121,16,36,47,13,50,37,13,55,32,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,3,1,480079,83805,17.5,2437.6,28,26,55,25,20,83776,29,45,26,27,49,24,22,65,13,27,53,20,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,3,2,480079,84275,17.6,2446.0,23,35,58,24,18,84229,38,38,24,32,46,22,31,52,16,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,4,2,469688,83480,17.8,2486.8,21,31,53,32,16,83444,33,37,29,26,51,23,29,47,24,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,4,1,469688,83271,17.7,2484.4,31,27,58,20,22,83231,29,48,23,29,51,20,23,64,13,26,52,17,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,5,1,472972,83439,17.6,2525.6,28,35,63,19,18,83394,30,46,23,36,44,19,23,64,14,39,50,11,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,5,2,472972,83661,17.7,2517.4,25,22,47,30,23,83603,31,36,33,25,46,29,23,51,26,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,6,2,463721,82906,17.9,2545.4,25,25,50,30,20,82878,32,38,30,25,52,24,26,53,21,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,6,1,463721,82562,17.8,2548.4,22,39,61,25,15,82520,25,52,23,32,49,18,20,70,10,33,56,10,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,7,2,458861,79428,17.3,2564.0,25,27,52,28,20,79375,35,37,28,29,51,20,28,61,11,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,7,1,458861,79042,17.2,2572.1,20,42,62,22,16,78997,28,50,22,37,46,16,19,68,13,33,53,14,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,8,1,468128,79183,16.9,2590.8,20,44,63,24,13,79107,34,48,18,33,50,16,19,69,12,32,55,13,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,8,2,468128,79841,17.1,2581.4,28,23,51,26,24,79793,34,36,29,29,52,19,27,52,21,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,11,2,455953,73864,16.2,2606.0,19,26,45,26,29,73764,30,37,33,23,53,23,24,56,20,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,11,1,455953,74160,16.3,2630.1,34,36,71,18,11,74022,42,45,12,45,42,13,25,62,13,44,46,9,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,13,2,3269379,567455,17.4,"",24,27,51,28,21,567086,33,37,29,27,50,23,27,53,20,0,0,0,00000000000000
"","","",,2015,93,B,3743493,3663369,652901,13,1,3269379,565462,17.3,"",26,36,62,22,16,565047,31,48,21,34,47,18,21,66,12,33,52,13,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,3,2,480079,60964,12.7,2475.2,38,34,72,17,11,60931,54,31,15,47,39,14,47,43,10,0,0,0,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,3,1,480079,60571,12.6,2468.0,44,25,69,18,13,60534,42,41,17,40,45,15,33,58,8,40,47,13,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,4,1,469688,59978,12.8,2516.2,47,25,72,15,14,59941,43,42,15,42,45,13,35,57,8,38,46,11,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,4,2,469688,60211,12.8,2517.8,37,31,68,23,9,60178,50,31,18,42,44,15,45,40,15,0,0,0,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,5,1,472972,59398,12.6,2557.9,44,32,76,13,11,59378,45,41,15,50,37,12,34,57,9,52,41,7,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,5,2,472972,59619,12.6,2551.5,41,22,64,22,14,59587,48,31,21,41,41,18,38,46,16,0,0,0,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,6,2,463721,58014,12.5,2581.9,41,24,66,22,12,57985,47,33,19,40,45,15,41,45,14,0,0,0,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,6,1,463721,57800,12.5,2578.3,35,38,73,17,9,57760,38,47,15,45,43,12,29,64,7,45,48,6,00000000000000
"","","",,2015,94,B,3743493,3663369,453005,7,1,458861,55228,12.0,2601.9,33,41,74,15,10,55193,42,44,14,50,39,11,27,64,9,45,46,9,00000000000000
